Norma,Número,Link,Publicación,Descripción
LEY,31517,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100959&View,19/07/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL CULTIVO DEL YUTE (URENA LOBATA) PARA IMPULSAR LA ECONOMÍA LOCAL, REGIONAL Y NACIONAL"
LEY,31518,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101275&View,19/07/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL LA PRODUCCIÓN, EXPORTACIÓN E INDUSTRIALIZACIÓN DE FRUTOS DEL BOSQUE (BERRIES)"
RESOLUCION LEGISLATIVA,31519,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102562&View,19/07/2022,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE UNIDADES NAVALES Y PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,31520,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100697&View,21/07/2022,LEY QUE RESTABLECE LA AUTONOMÍA Y LA INSTITUCIONALIDAD DE LAS UNIVERSIDADES PERUANAS
LEY,31521,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100198&View,21/07/2022,LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN DE UNIVERSIDADES PÚBLICAS Y FILIALES QUE HAYAN OBTENIDO EL LICENCIAMIENTO INSTITUCIONAL
LEY,31522,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101076&View,23/07/2022,"LEY QUE MODIFICA LOS ARTÍCULOS 4, 5  Y 21 DEL DECRETO LEGISLATIVO 1095, DECRETO LEGISLATIVO QUE ESTABLECE REGLAS DE EMPLEO Y USO DE LA FUERZA POR PARTE DE LAS FUERZAS ARMADAS EN EL TERRITORIO NACIONAL"
LEY,31523,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100442&View,23/07/2022,"LEY QUE MODIFICA LA LEY 30112, LEY DEL EJERCICIO PROFESIONAL DEL TRABAJADOR SOCIAL"
LEY,31524,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100035&View,23/07/2022,"LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1228, DECRETO LEGISLATIVO DE CENTROS DE INNOVACIÓN PRODUCTIVA Y TRANSFERENCIA TECNOLÓGICA - CITE"
LEY,31525,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100609&View,23/07/2022,LEY QUE ESTABLECE LINEAMIENTOS BÁSICOS PARA PROMOVER LA PRODUCCIÓN E INDUSTRIALIZACIÓN DE FIBRA Y CARNE DE ALPACA
LEY,31526,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102420&View,25/07/2022,LEY QUE CREA EL BONO DE ARRENDAMIENTO DE VIVIENDA PARA EMERGENCIAS
LEY,31527,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102396&View,25/07/2022,"LEY QUE ESTABLECE NUEVO PLAZO PARA EL ARTÍCULO 14 DE LA LEY 31365, LEY DE PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2022, MODIFICADO POR LA LEY 31436"
RESOLUCION LEGISLATIVA,31528,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102548&View,26/07/2022,RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL ACUERDO ENTRE EL GOBIERNO DE LA REPÚBLICA DEL PERÚ Y LA SECRETARÍA GENERAL DE LA ORGANIZACIÓN DE LOS ESTADOS AMERICANOS RELATIVO A LA CELEBRACIÓN DEL QUINCUAGÉSIMO SEGUNDO PERÍODO ORDINARIO DE SESIONES DE LA ASAMBLEA GENERAL
LEY,31529,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102417&View,26/07/2022,"LEY QUE AUTORIZA AL MINISTERIO DE EDUCACIÓN A EFECTUAR UNA TRANSFERENCIA DE PARTIDAS EN EL PRESUPUESTO DEL SECTOR PÚBLICO PARA EL AÑO FISCAL 2022, A FAVOR DE LOS GOBIERNOS REGIONALES, PARA FINANCIAR LA REALIZACIÓN DE LOS JUEGOS ESCOLARES DEPORTIVOS Y PARADEPORTIVOS 2022"
LEY,31530,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101384&View,26/07/2022,"LEY QUE DECLARA FERIADO NACIONAL EL 6 DE AGOSTO, DÍA DE LA CONMEMORACIÓN DE LA BATALLA DE JUNÍN"
LEY,31531,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100114&View,27/07/2022,LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA REHABILITACIÓN DE LA VÍA FÉRREA HIDROELÉCTRICA DE MACHUPICCHU-QUILLABAMBA EN EL DEPARTAMENTO DEL CUSCO
LEY,31532,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100549&View,27/07/2022,LEY DE ALIVIO FINANCIERO PARA LOS PEQUEÑOS PRODUCTORES AGROPECUARIOS AFECTADOS POR LA EMERGENCIA EN EL SECTOR AGRARIO
LEY,31533,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100073&View,27/07/2022,LEY QUE PROMUEVE EL EMPLEO DE JÓVENES TÉCNICOS Y PROFESIONALES EN EL SECTOR PÚBLICO
LEY,31534,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100483&View,27/07/2022,"LEY QUE MODIFICA LA LEY 27585, LEY DE SIMPLIFICACIÓN ADMINISTRATIVA DE LAS SOLICITUDES DE PENSIÓN DEL SISTEMA NACIONAL DE PENSIONES, REGULADO POR EL DECRETO LEY 19990"
LEY,31535,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100411&View,28/07/2022,"LEY QUE MODIFICA LA LEY 30225, LEY DE CONTRATACIONES DEL ESTADO, A FIN DE INCORPORAR LA CAUSAL DE AFECTACIÓN DE ACTIVIDADES PRODUCTIVAS O DE ABASTECIMIENTO POR CRISIS SANITARIAS, APLICABLE A LAS MICRO Y PEQUEÑAS EMPRESAS (MYPE)"
LEY,31536,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102326&View,28/07/2022,"LEY QUE MODIFICA LA LEY 31436, LEY QUE APRUEBA CRÉDITOS SUPLEMENTARIOS PARA EL FINANCIAMIENTO DE MAYORES GASTOS DE LAS ENTIDADES DEL GOBIERNO NACIONAL, LOS GOBIERNOS REGIONALES Y LOS GOBIERNOS LOCALES, Y DICTA OTRAS MEDIDAS, PARA INCORPORAR AL PERSONAL DE SALUD CONTRATADO BAJO EL RÉGIMEN DEL DECRETO LEGISLATIVO 276 DEL INSTITUTO DE MEDICINA LEGAL Y CIENCIAS FORENSES DEL MINISTERIO PÚBLICO EN LOS ALCANCES DEL ARTÍCULO 6 DE LA REFERIDA LEY"
LEY,31537,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101312&View,28/07/2022,"LEY QUE MODIFICA LA LEY 29571, CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR, A FIN DE MEJORAR LA PROTECCIÓN MÍNIMA DEL CONTRATO DE CONSUMO"
LEY,31538,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102422&View,30/07/2022,"LEY QUE APRUEBA CRÉDITOS SUPLEMENTARIOS PARA EL FINANCIAMIENTO DE LOS GASTOS ASOCIADOS A LA EMERGENCIA SANITARIA PRODUCIDA POR LA COVID-19, LA REACTIVACIÓN ECONÓMICA, Y OTROS GASTOS DE LAS ENTIDADES DEL GOBIERNO NACIONAL, LOS GOBIERNOS REGIONALES Y LOS GOBIERNOS LOCALES, Y DICTA OTRAS MEDIDAS"
LEY,31539,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102204&View,31/07/2022,"LEY QUE AUTORIZA, EXCEPCIONALMENTE Y POR ÚNICA VEZ, EN EL MARCO DE LA EMERGENCIA SANITARIA, EL CAMBIO DE CONTRATO CAS-COVID A CONTRATO CAS AL PERSONAL ASISTENCIAL EN EL SECTOR SALUD"
LEY,31540,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100717&View,04/08/2022,LEY QUE ESTABLECE EL 12 DE ABRIL DE CADA AÑO COMO EL DÍA NACIONAL DE LA PROMOCIÓN Y LA PROTECCIÓN BUCAL INFANTIL Y DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA FORMULACIÓN Y EJECUCIÓN DE LA POLÍTICA NACIONAL DE SALUD BUCAL
LEY,31541,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101763&View,04/08/2022,"LEY QUE DISPONE LA ADECUACIÓN A LAS REGLAS MACROFISCALES PARA EL SECTOR PÚBLICO NO FINANCIERO, AL CONTEXTO DE REACTIVACIÓN DE LA ECONOMÍA"
LEY,31542,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100358&View,04/08/2022,"LEY QUE MODIFICA EL ARTÍCULO 84 DE LA LEY 30220, LEY UNIVERSITARIA, PARA ELIMINAR EL LÍMITE DE EDAD MÁXIMA PARA EL EJERCICIO DE LA DOCENCIA UNIVERSITARIA"
LEY,31543,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100431&View,04/08/2022,"LEY QUE MODIFICA EL ARTÍCULO 20 DE LA LEY 27688, LEY DE ZONA FRANCA Y COMERCIAL DE TACNA"
LEY,31544,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101609&View,05/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, CONSTRUCCIÓN E IMPLEMENTACIÓN DEL INSTITUTO REGIONAL DE SALUD DEL NIÑO, CATEGORÍA III-2, EN LA CIUDAD DE AREQUIPA"
LEY,31545,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101948&View,05/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN, CONSTRUCCIÓN E IMPLEMENTACIÓN DEL HOSPITAL DE CATEGORÍA III-1 DENOMINADO MIGUEL GRAU SEMINARIO, EN EL DISTRITO DE PIURA, PROVINCIA Y DEPARTAMENTO DE PIURA"
LEY,31546,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102320&View,05/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA MODERNIZACIÓN DE LA INFRAESTRUCTURA Y EL EQUIPAMIENTO DEL INSTITUTO NACIONAL DE SALUD DEL NIÑO, CATEGORÍA III-2, UBICADO EN EL DISTRITO DE BREÑA, LIMA"
LEY,31547,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101171&View,05/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA PRIORIZACIÓN EN LA EJECUCIÓN DE PROYECTOS DE INVERSIÓN PARA EL AFIANZAMIENTO HÍDRICO DE LAS CUENCAS Y SUBCUENCAS UBICADAS EN LA CORDILLERA NEGRA, EN LA REGIÓN ÁNCASH"
RESOLUCION LEGISLATIVA,31548,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102732&View,09/08/2022,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,31549,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100850&View,09/08/2022,"LEY QUE MODIFICA LA LEY 31125, LEY QUE DECLARA EN EMERGENCIA EL SISTEMA NACIONAL DE SALUD Y REGULA SU PROCESO DE REFORMA"
LEY,31550,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100487&View,10/08/2022,LEY QUE ESTABLECE NORMAS PARA LA JUBILACIÓN DE LOS TRABAJADORES DE CONSTRUCCIÓN CIVIL
LEY,31551,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101998&View,10/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL LA REACTIVACIÓN Y EL DESTRABE DEL PROYECTO ESPECIAL CHAVIMOCHIC, EN EL DEPARTAMENTO DE LA LIBERTAD"
LEY,31552,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100653&View,11/08/2022,"LEY QUE MODIFICA LA FÓRMULA DE CÁLCULO DE LA COMPENSACIÓN POR TIEMPO DE SERVICIOS (CTS) DE LOS DOCENTES CONTRATADOS,  AUXILIARES DE EDUCACIÓN NOMBRADOS Y CONTRATADOS DE LAS INSTITUCIONES EDUCATIVAS PÚBLICAS, ESTABLECIDOS EN LAS LEYES 31278 Y 30493"
LEY,31553,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100256&View,11/08/2022,"REASIGNACIÓN GRADUAL Y PROGRESIVA DE LOS PROFESIONALES DE LA SALUD Y PERSONAL TÉCNICO Y AUXILIAR ASISTENCIAL DEL MINISTERIO DE SALUD, SUS ORGANISMOS PÚBLICOS, GERESAS Y DIRESAS DE LOS GOBIERNOS REGIONALES Y OTRAS ENTIDADES COMPRENDIDOS EN EL DECRETO LEGISLATIVO 1153"
LEY,31554,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100629&View,11/08/2022,"LEY QUE MODIFICA LA LEY 27470, LEY QUE ESTABLECE NORMAS COMPLEMENTARIAS PARA LA EJECUCIÓN DEL PROGRAMA DEL VASO DE LECHE, A FIN DE MEJORAR LA FOCALIZACIÓN, LA COBERTURA DEL PROGRAMA Y LOS MECANISMOS DE CONTROL"
LEY,31555,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101929&View,12/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN, CONSTRUCCIÓN E IMPLEMENTACIÓN DEL PARQUE CIENTÍFICO-TECNOLÓGICO DE PIURA, EN EL DEPARTAMENTO DE PIURA"
LEY,31556,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100714&View,12/08/2022,"LEY QUE PROMUEVE MEDIDAS DE REACTIVACIÓN ECONÓMICA DE MICRO Y PEQUEÑAS EMPRESAS DE LOS RUBROS DE RESTAURANTES, HOTELES Y ALOJAMIENTOS TURÍSTICOS"
LEY,31557,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100168&View,13/08/2022,LEY QUE REGULA LA EXPLOTACIÓN DE LOS JUEGOS A DISTANCIA Y APUESTAS DEPORTIVAS A DISTANCIA
LEY,31558,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100735&View,13/08/2022,"LEY QUE OTORGA UN GRADO INMEDIATO SUPERIOR AL PERSONAL DE OFICIALES DE SERVICIO PNP, EN SITUACIÓN DE ACTIVIDAD, COMPRENDIDO EN EL DECRETO SUPREMO 010-2005-IN, INCORPORAN A PROFESIONALES EN LABORATORIO CLÍNICO Y ENFERMERÍA A LA CATEGORÍA DE OFICIALES DE SERVICIOS EN EL GRADO DE TENIENTE PNP"
LEY,31559,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100482&View,13/08/2022,LEY QUE CREA EL REGISTRO PARA EL CONTROL DE CONTRATOS DE CONSULTORÍA EN EL ESTADO
LEY,31560,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100869&View,13/08/2022,LEY QUE OTORGA FUNCIONES COMPARTIDAS A LOS GOBIERNOS LOCALES EN LOS PROCESOS DE FORMALIZACIÓN DE LA PROPIEDAD INFORMAL
LEY,31561,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101074&View,16/08/2022,LEY DE PREVENCIÓN DEL CÁNCER EN LAS MUJERES Y DEL FORTALECIMIENTO DE LA ATENCIÓN ESPECIALIZADA ONCOLÓGICA
LEY,31562,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101228&View,16/08/2022,LEY QUE CREA LA UNIVERSIDAD NACIONAL TECNOLÓGICA DE FRONTERA SAN IGNACIO DE LOYOLA DE CAJAMARCA
LEY,31563,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102140&View,17/08/2022,LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DE LA UNIVERSIDAD NACIONAL MARIANO MELGAR DE AREQUIPA
LEY,31564,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100572&View,17/08/2022,LEY DE PREVENCIÓN Y MITIGACIÓN DEL CONFLICTO DE INTERESES EN EL ACCESO Y SALIDA DE PERSONAL DEL SERVICIO PÚBLICO
LEY,31565,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101319&View,17/08/2022,"LEY QUE RECONOCE EL DERECHO DE CONOCER LOS INDICADORES DE CONTAMINACIÓN POR METALES PESADOS U OTRAS SUSTANCIAS QUÍMICAS Y LOS NIVELES DE AFECTACIÓN DE LOS CIUDADANOS Y QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CONSTRUCCIÓN, IMPLEMENTACIÓN Y FUNCIONAMIENTO DEL HOSPITAL DE DESINTOXICACIÓN DE NIVEL II-E Y DEL LABORATORIO TOXICOLÓGICO ESPECIALIZADO EN EL DEPARTAMENTO DE PASCO, PROVINCIA DE OXAPAMPA, DISTRITO DE VILLA RICA; Y, EN OTROS DEPARTAMENTOS, EN MODO PROGRESIVO, A NIVEL NACIONAL"
LEY,31566,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102230&View,19/08/2022,LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DE LA UNIVERSIDAD NACIONAL INTERCULTURAL AMAZÓNICA DE SANDIA Y DE LA UNIVERSIDAD NACIONAL INTERCULTURAL AYMARA EN PUNO
LEY,31567,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101006&View,23/08/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE DISTRITOS EN LOS DEPARTAMENTOS DE AYACUCHO, APURÍMAC, HUANCAVELICA, LORETO, PIURA, HUÁNUCO, LAMBAYEQUE,AMAZONAS, CUSCO, CAJAMARCA, LIMA, JUNÍN Y LA LIBERTAD"
LEY,31568,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101438&View,23/08/2022,LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DE LA PROVINCIA DE COLCABAMBA EN EL DEPARTAMENTO DE HUANCAVELICA
LEY,31569,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100542&View,02/09/2022,"LEY QUE OTORGA EL GRADO INMEDIATO SUPERIOR AL PERSONAL DE LA POLICÍA NACIONAL DEL PERÚ, EN SITUACIÓN DE ACTIVIDAD Y QUE HAYA SIDO ASIMILADO EN EL GRADO DE TENIENTE S.PNP EN LOS AÑOS 1994, 1995 Y 1996, COMPRENDIDO EN LA RESOLUCIÓN SUPREMA 0504-94-IN/PNP, RESOLUCIÓN SUPREMA 1172-95-IN/PNP Y RESOLUCIÓN SUPREMA 0848-96-IN/PNP"
LEY,31570,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100614&View,09/09/2022,"LEY QUE MODIFICA LOS ARTÍCULOS 8 Y 18 DEL DECRETO LEGISLATIVO 1267, LEY DE LA POLICÍA NACIONAL DEL PERÚ"
LEY,31571,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102884&View,10/09/2022,LEY QUE ASEGURA Y PROMUEVE LA EJECUCIÓN Y CULMINACIÓN DE LAS OBRAS DEL PROYECTO CHAVIMOCHIC Y AFIANZA EL DESARROLLO DE LA FRONTERA HÍDRICA
LEY,31572,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101046&View,11/09/2022,LEY DEL TELETRABAJO
LEY,31573,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101328&View,14/09/2022,"LEY QUE DECLARA DE INTERÉS NACIONAL Y DE NECESIDAD PÚBLICA LA ORGANIZACIÓN E IMPLEMENTACIÓN DE LOS JUEGOS BOLIVARIANOS DEL BICENTENARIO 2024, EN EL MARCO DE LAS CELEBRACIONES POR EL BICENTENARIO DE LA BATALLA DE AYACUCHO"
RESOLUCION LEGISLATIVA,31574,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103001&View,17/09/2022,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA AL SEÑOR PRESIDENTE DE LA REPÚBLICA PARA SALIR DEL TERRITORIO NACIONAL DEL 18 AL 22 DE SETIEMBRE DE 2022
RESOLUCION LEGISLATIVA,31575,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202103006&View,17/09/2022,RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE UNIDADES NAVALES Y DE PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
LEY,31576,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100171&View,22/09/2022,"LEY QUE INCORPORA DENTRO DE LOS ALCANCES DE LA LEY 30876, A LOS OFICIALES DE SERVICIO DE LA POLICÍA NACIONAL DEL PERÚ EN SITUACIÓN DE ACTIVIDAD Y RETIRO, EGRESADOS DE LA ESELAC-PNP, COMPRENDIDOS EN LA RESOLUCIÓN MINISTERIAL 697-2018-IN"
LEY,31577,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100920&View,22/09/2022,"LEY QUE REGULA LA NUMERACIÓN Y PUBLICACIÓN DE LAS LEYES, RESOLUCIONES LEGISLATIVAS Y RESOLUCIONES LEGISLATIVAS DEL CONGRESO"
LEY,31578,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102483&View,28/09/2022,LEY QUE PROMUEVE LA REACTIVACIÓN ECONÓMICA A TRAVÉS DE COMPRAS PÚBLICAS DE LAS MYPE MANUFACTURERAS NACIONALES
LEY,31579,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202102813&View,29/09/2022,LEY QUE DICTA MEDIDAS PARA GESTIONAR LAS INVERSIONES Y OTRAS ACTIVIDADES EN EL MARCO DE LA PREPARACIÓN Y DESARROLLO DE LA “COPA MUNDIAL DE FÚTBOL SUB-17 - PERÚ 2023”
RESOLUCION LEGISLATIVA,31580,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100238&View,05/10/2022,RESOLUCIÓN LEGISLATIVA QUE APRUEBA LA CONVENCIÓN PARA HOMOLOGAR EL TRATAMIENTO IMPOSITIVO PREVISTO EN LOS CONVENIOS PARA EVITAR LA DOBLE IMPOSICIÓN SUSCRITOS ENTRE LOS ESTADOS PARTE DEL ACUERDO MARCO DE LA ALIANZA DEL PACÍFICO
RESOLUCION LEGISLATIVA,31581,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100233&View,05/10/2022,RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL ACUERDO ADMINISTRATIVO PARA LA APLICACIÓN DEL CONVENIO IBEROAMERICANO DE SEGURIDAD SOCIAL ENTRE LA REPÚBLICA DEL PERÚ Y LA REPÚBLICA DE COLOMBIA
RESOLUCION LEGISLATIVA,31582,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202101211&View,05/10/2022,RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL ACUERDO ENTRE LA REPÚBLICA DEL PERÚ Y EL REINO DE ESPAÑA PARA EL INTERCAMBIO Y PROTECCIÓN RECÍPROCA DE INFORMACIÓN CLASIFICADA EN EL ÁMBITO DE LA DEFENSA
LEY,31583,http://www2.congreso.gob.pe/Sicr/TraDocEstProc/Expvirt_2021.nsf/Repexpvirt?OpenForm&Db=202100809&View,05/10/2022,"LEY QUE MODIFICA DIVERSOS ARTÍCULOS DEL NUEVO CÓDIGO PROCESAL CONSTITUCIONAL, LEY 31307, CON LA FINALIDAD DE ASEGURAR EL CORRECTO EJERCICIO DE LOS PROCESOS CONSTITUCIONALES"
